id,user_id,skill_id,certificationName,certificationFile,create_at,issued_date,expiry_date,status
735,139,183,SnowPro Core Certification,microsoftdataanalystassociate.net,2023-09-09,2022-11-20,8/21/2023,pending
736,50,681,Oracle Certified Professional,reactdevelopernanodegree.com,2023-05-30,2019-03-30,4/11/2019,pending
737,191,893,Java Certification (offered by Oracle),toastmastersinternationalcertifications.com,2023-06-20,2022-05-22,1/13/2023,pending
738,885,62,Certified Python Developer,presentationdesigncertification.org,2024-03-03,2012-08-30,1/13/2013,Not Approved
739,7,606,React Developer Nanodegree,reactdevelopernanodegree.com,2024-02-17,2016-02-12,3/31/2016,Not Approved
740,113,691,Oracle Certified Professional,oraclejavaprofessional.com,2024-01-04,2021-02-08,6/21/2021,Approved
741,503,684,React Certification,oraclejavaprofessional.com,2023-12-09,2015-07-06,6/28/2016,Approved
742,814,905,React Developer Nanodegree,reactcertification.org,2023-07-03,2011-09-15,3/26/2012,Approved
743,574,841,Snowflake Certified SnowPro,pmpprofessionalcertification.net,2024-01-29,2015-12-08,1/28/2016,Approved
744,27,739,Certified Python Developer,powerbiexampractice.com,2023-11-11,2021-03-28,7/12/2021,Approved
745,731,660,React Developer Nanodegree,oraclejavacertification.org,2023-10-11,2014-03-09,12/17/2014,Approved
746,168,836,React Certification,reactcertification.org,2024-03-27,2018-11-30,12/8/2018,Not Approved
747,630,174,Certified Python Developer,pythoninstitutecertifications.com,2023-09-15,2021-07-15,3/17/2022,Not Approved
748,689,732,React Developer Nanodegree,zendphpecertifiedengineer.org,2023-06-24,2021-11-01,8/4/2022,Approved
749,935,817,Graphic Design Certifications,oraclejavaprofessional.com,2023-11-02,2011-07-14,3/6/2012,Approved
750,399,470,Certified Python Developer,toastmastersinternationalcertifications.com,2023-11-16,2020-02-19,10/14/2020,Not Approved
751,559,666,Snowflake Certified SnowPro,pythoninstitutecertifications.com,2024-01-20,2022-08-22,8/7/2023,Approved
752,772,902,Project Management Professional (PMP) Certification,reactdevelopernanodegree.com,2023-04-27,2017-12-27,1/9/2018,pending
753,252,185,Toastmasters International Certifications Professional Presentation Skills,toastmastersinternationalcertifications.com,2023-04-26,2012-04-05,2/18/2013,Not Approved
754,247,592,Java Certification (offered by Oracle),reactdevelopernanodegree.com,2023-07-19,2012-06-26,9/18/2012,pending
755,498,883,Snowflake Certified SnowPro,zendphpecertifiedengineer.org,2023-12-06,2020-02-10,8/16/2020,Not Approved
756,592,14,PHP Certification,pmpprofessionalcertification.net,2023-12-02,2012-12-31,2/14/2013,pending
757,743,588,Microsoft Certified: Data Analyst Associate,toastmastersinternationalcertifications.com,2023-05-06,2017-03-07,12/16/2017,Not Approved
758,807,874,Toastmasters International Certifications Professional Presentation Skills,snowflakecertifiedsnowpro.com,2024-01-25,2012-02-03,6/11/2012,Not Approved
759,342,911,Java SE Programmer,certifiedscrummaster.org,2024-01-15,2021-09-10,3/25/2022,Approved
760,327,41,Azure Data Engineer Associate,oraclejavaprofessional.com,2024-03-17,2022-10-24,7/11/2023,pending
761,519,735,Java Certification (offered by Oracle),certifiedpythondeveloper.org,2023-07-18,2014-10-06,3/23/2015,Approved
762,716,3,Toastmasters International Certifications Professional Presentation Skills,certifiedscrummaster.org,2023-06-20,2013-11-18,6/26/2014,Approved
763,985,478,Snowflake Certified SnowPro,certifiedscrummaster.org,2023-08-19,2021-04-24,5/26/2021,pending
764,691,75,Toastmasters International Certifications Professional Presentation Skills,certifiedscrummaster.org,2023-12-23,2011-12-21,8/14/2012,pending
765,493,883,Azure Data Engineer Associate,oraclejavaprofessional.com,2024-02-20,2014-05-10,7/28/2014,pending
766,642,184,Azure Data Engineer Associate,presentationdesigncertification.org,2024-03-14,2010-12-27,2/16/2011,pending
767,325,882,Azure Data Engineer Associate,toastmastersinternationalcertifications.com,2023-10-04,2015-01-28,3/1/2015,Approved
768,945,55,Presentation Design Certification,reactdevelopernanodegree.com,2024-03-20,2016-12-08,3/30/2017,Approved
769,184,990,Graphic Design Certifications,professionalpresentationskills.org,2023-07-04,2019-09-16,4/25/2020,Approved
770,415,475,PHP Certification,presentationdesigncertification.org,2024-01-20,2023-04-03,6/10/2023,pending
771,313,966,Presentation Design Certification,professionalpresentationskills.org,2024-02-23,2019-02-05,12/10/2019,pending
772,728,773,React Developer Nanodegree,snowflakecertifiedsnowpro.com,2023-09-17,2013-05-10,4/15/2014,Approved
773,569,755,Oracle Certified Professional,snowflakecertifiedsnowpro.com,2023-07-15,2017-12-18,3/2/2018,Not Approved
774,89,518,Python Institute Certifications,reactcertification.org,2023-04-26,2012-04-16,2/5/2013,pending
775,614,729,Certified Python Developer,pmpprofessionalcertification.net,2023-12-23,2011-12-12,12/3/2012,Approved
776,203,995,Python Institute Certifications,reactdevelopernanodegree.com,2023-12-26,2015-08-06,1/19/2016,pending
777,234,470,Java Certification (offered by Oracle),toastmastersinternationalcertifications.com,2023-06-13,2014-10-17,9/28/2015,Approved
778,267,51,Zend Certified PHP Engineer,oraclejavaprofessional.com,2023-09-28,2018-02-28,9/29/2018,Not Approved
779,831,9,Presentation Design Certification,reactcertification.org,2023-10-26,2011-11-18,1/1/2012,pending
780,421,445,Azure Data Engineer Associate,microsoftdataanalystassociate.net,2023-11-19,2017-06-03,6/26/2017,pending
781,279,204,SnowPro Core Certification,snowprocorecertification.net,2023-12-26,2021-06-06,6/13/2021,pending
782,563,121,Certified ScrumMaster (CSM),graphicdesigncertifications.net,2024-01-10,2022-01-25,10/31/2022,Approved
783,991,456,Toastmasters International Certifications Professional Presentation Skills,reactcertification.org,2023-06-12,2013-11-11,2/18/2014,Not Approved
784,161,340,Snowflake Certified SnowPro,pythoninstitutecertifications.com,2023-09-13,2013-10-29,4/18/2014,pending
785,289,280,Presentation Design Certification,certifiedpythondeveloper.org,2023-11-20,2014-05-23,9/25/2014,pending
786,354,775,Snowflake Certified SnowPro,presentationdesigncertification.org,2023-09-30,2012-09-19,3/13/2013,Approved
787,173,829,Oracle Certified Professional,reactdevelopernanodegree.com,2023-10-19,2021-09-02,3/17/2022,Not Approved
788,620,371,Toastmasters International Certifications Professional Presentation Skills,presentationdesigncertification.org,2023-05-12,2012-10-27,4/2/2013,Not Approved
789,759,74,Analyzing and Visualizing Data with Microsoft Power BI,presentationdesigncertification.org,2023-08-08,2017-08-20,10/27/2017,pending
790,814,558,React Certification,snowprocorecertification.net,2024-03-29,2023-04-18,8/28/2023,Not Approved
791,550,511,Snowflake Certified SnowPro,snowprocorecertification.net,2024-02-18,2022-11-25,12/19/2022,Approved
792,338,159,PHP Certification,certifiedpythondeveloper.org,2024-02-12,2010-11-01,7/31/2011,Approved
793,977,86,Oracle Certified Professional,sqldeveloper-certification.org,2023-10-16,2018-08-21,2/17/2019,Approved
794,845,344,React Developer Nanodegree,microsoftdataanalystassociate.net,2023-07-14,2019-10-21,1/9/2020,pending
795,527,485,Azure Data Engineer Associate,certifiedscrummaster.org,2023-08-02,2014-01-12,11/3/2014,Approved
796,837,411,Certified Python Developer,pmpprofessionalcertification.net,2024-01-03,2017-05-30,8/10/2017,pending
797,809,296,Azure Data Engineer Associate,graphicdesigncertifications.net,2023-11-22,2019-05-26,6/2/2019,Approved
798,405,737,Analyzing and Visualizing Data with Microsoft Power BI,snowflakecertifiedsnowpro.com,2024-01-14,2010-08-01,2/16/2011,Approved
799,481,671,Java SE Programmer,certifiedpythondeveloper.org,2023-11-09,2016-05-30,2/21/2017,pending
800,759,459,Project Management Professional (PMP) Certification,professionalpresentationskills.org,2024-02-16,2015-09-26,6/29/2016,Not Approved
801,803,892,Toastmasters International Certifications Professional Presentation Skills,snowprocorecertification.net,2023-12-18,2019-01-15,5/11/2019,pending
802,375,126,React Certification,graphicdesigncertifications.net,2023-10-30,2018-06-30,9/10/2018,pending
803,204,173,Snowflake Certified SnowPro,professionalpresentationskills.org,2023-08-22,2022-06-11,2/21/2023,pending
804,719,829,Python Institute Certifications,reactdevelopernanodegree.com,2023-08-12,2021-03-04,7/31/2021,Not Approved
805,419,905,Toastmasters International Certifications Professional Presentation Skills,certifiedpythondeveloper.org,2023-06-13,2020-01-25,5/30/2020,pending
806,707,540,Snowflake Certified SnowPro,presentationdesigncertification.org,2023-08-26,2019-02-10,7/6/2019,Not Approved
807,193,934,Microsoft Certified: Data Analyst Associate,oraclejavaprofessional.com,2024-02-28,2023-11-18,7/20/2024,pending
808,944,920,Oracle Certified Professional,pmpprofessionalcertification.net,2023-10-30,2011-07-07,8/3/2011,pending
809,344,710,Certified Python Developer,oraclejavaprofessional.com,2023-10-28,2017-06-20,11/7/2017,pending
810,852,366,Azure Data Engineer Associate,professionalpresentationskills.org,2023-05-18,2019-12-10,7/2/2020,Not Approved
811,80,742,Azure Data Engineer Associate,zendphpecertifiedengineer.org,2024-01-04,2011-08-19,7/12/2012,Not Approved
812,758,335,Java SE Programmer,certifiedpythondeveloper.org,2023-05-24,2014-02-26,2/13/2015,Not Approved
813,707,847,React Developer Nanodegree,reactdevelopernanodegree.com,2023-06-04,2019-01-07,11/27/2019,Not Approved
814,437,747,Certified Python Developer,phpcertification.net,2024-03-22,2018-10-15,1/5/2019,Not Approved
815,325,947,Certified ScrumMaster (CSM),certifiedpythondeveloper.org,2023-11-10,2013-05-07,2/13/2014,pending
816,261,291,Java SE Programmer,pmpprofessionalcertification.net,2023-08-30,2016-12-20,3/11/2017,Not Approved
817,28,701,Zend Certified PHP Engineer,certifiedscrummaster.org,2023-08-17,2021-06-21,9/5/2021,Approved
818,771,497,Oracle Certified Professional,reactcertification.org,2024-01-27,2015-01-04,1/13/2015,Not Approved
819,664,706,Java Certification (offered by Oracle),powerbiexampractice.com,2023-11-07,2019-02-05,10/29/2019,pending
820,847,637,Java SE Programmer,oraclejavaprofessional.com,2023-04-28,2018-12-22,1/10/2019,Not Approved
821,970,952,Graphic Design Certifications,oraclejavacertification.org,2023-09-04,2010-07-31,1/5/2011,pending
822,58,372,React Certification,professionalpresentationskills.org,2023-06-23,2012-12-18,8/29/2013,pending
823,881,70,Analyzing and Visualizing Data with Microsoft Power BI,presentationdesigncertification.org,2024-02-17,2011-05-08,6/27/2011,pending
824,288,442,Toastmasters International Certifications Professional Presentation Skills,graphicdesigncertifications.net,2023-12-30,2018-07-03,2/5/2019,pending
825,359,524,Zend Certified PHP Engineer,phpcertification.net,2024-04-03,2010-07-31,7/29/2011,Not Approved
826,562,14,Zend Certified PHP Engineer,phpcertification.net,2023-04-20,2021-03-15,12/17/2021,Not Approved
827,671,519,SQL Developer Certification,snowflakecertifiedsnowpro.com,2023-06-01,2024-01-09,4/21/2024,Not Approved
828,690,799,Analyzing and Visualizing Data with Microsoft Power BI,microsoftdataanalystassociate.net,2023-05-05,2022-01-10,12/15/2022,Approved
829,86,248,Azure Data Engineer Associate,graphicdesigncertifications.net,2023-10-30,2023-12-07,11/30/2024,Approved
830,324,268,Toastmasters International Certifications Professional Presentation Skills,pmpprofessionalcertification.net,2023-10-08,2016-09-08,4/4/2017,Not Approved
831,846,936,Python Institute Certifications,pmpprofessionalcertification.net,2023-07-04,2010-10-03,4/2/2011,Approved
832,455,186,Azure Data Engineer Associate,certifiedpythondeveloper.org,2023-05-29,2022-07-04,9/11/2022,pending
833,497,214,SnowPro Core Certification,reactcertification.org,2023-05-23,2019-09-03,8/14/2020,Not Approved
834,421,186,Certified ScrumMaster (CSM),oraclejavaprofessional.com,2023-04-30,2015-08-12,8/13/2015,pending
835,263,99,PHP Certification,snowflakecertifiedsnowpro.com,2023-04-30,2013-12-29,3/20/2014,pending
836,262,54,SnowPro Core Certification,oraclejavacertification.org,2023-06-06,2011-12-19,1/4/2012,pending
837,223,385,Graphic Design Certifications,graphicdesigncertifications.net,2023-10-02,2017-03-13,9/1/2017,Not Approved
838,614,954,Analyzing and Visualizing Data with Microsoft Power BI,pmpprofessionalcertification.net,2023-12-09,2011-09-15,1/10/2012,pending
839,376,216,Oracle Certified Professional,pmpprofessionalcertification.net,2024-01-03,2021-01-02,1/10/2021,Approved
840,303,649,Java Certification (offered by Oracle),toastmastersinternationalcertifications.com,2024-02-10,2015-04-20,6/14/2015,Not Approved
841,212,840,Certified Python Developer,pmpprofessionalcertification.net,2023-10-09,2017-01-23,1/25/2017,pending
842,934,667,Python Institute Certifications,phpcertification.net,2023-05-06,2016-03-26,3/17/2017,pending
843,979,115,Analyzing and Visualizing Data with Microsoft Power BI,oraclejavacertification.org,2023-07-16,2018-02-22,12/3/2018,pending
844,269,197,Snowflake Certified SnowPro,presentationdesigncertification.org,2023-09-24,2015-01-12,6/14/2015,Not Approved
845,898,533,Microsoft Certified: Data Analyst Associate,pythoninstitutecertifications.com,2023-10-17,2021-10-07,3/1/2022,pending
846,769,406,Zend Certified PHP Engineer,presentationdesigncertification.org,2023-09-12,2018-03-31,2/18/2019,Approved
847,876,684,Presentation Design Certification,toastmastersinternationalcertifications.com,2024-03-31,2016-03-17,3/6/2017,pending
848,392,443,Analyzing and Visualizing Data with Microsoft Power BI,certifiedscrummaster.org,2023-10-25,2014-11-01,6/4/2015,Not Approved
849,556,289,SQL Developer Certification,oraclejavaprofessional.com,2023-08-04,2021-11-30,10/2/2022,Approved
850,955,101,Project Management Professional (PMP) Certification,microsoftdataanalystassociate.net,2024-01-12,2015-10-06,9/11/2016,Approved
851,479,237,SnowPro Core Certification,pmpprofessionalcertification.net,2023-06-26,2011-01-06,9/23/2011,pending
852,988,691,SQL Developer Certification,oraclejavacertification.org,2023-07-25,2015-10-20,8/5/2016,pending
853,251,206,Analyzing and Visualizing Data with Microsoft Power BI,snowprocorecertification.net,2023-08-27,2015-04-25,12/20/2015,pending
854,7,19,SnowPro Core Certification,graphicdesigncertifications.net,2023-05-10,2014-06-23,2/23/2015,pending
855,640,192,Certified Python Developer,reactcertification.org,2023-05-21,2016-12-03,7/13/2017,Not Approved
856,295,139,Java SE Programmer,oraclejavaprofessional.com,2023-06-12,2014-07-16,2/24/2015,pending
857,746,637,SQL Developer Certification,oraclejavacertification.org,2024-02-10,2015-11-18,8/20/2016,Approved
858,580,859,Java Certification (offered by Oracle),sqldeveloper-certification.org,2023-11-14,2012-05-13,8/16/2012,Approved
859,207,453,Microsoft Certified: Data Analyst Associate,snowflakecertifiedsnowpro.com,2024-03-02,2021-10-18,4/18/2022,Approved
860,551,32,Presentation Design Certification,certifiedscrummaster.org,2023-05-13,2014-06-15,3/18/2015,Not Approved
861,201,845,Project Management Professional (PMP) Certification,snowflakecertifiedsnowpro.com,2023-05-25,2011-10-21,4/26/2012,pending
862,854,745,Zend Certified PHP Engineer,certifiedscrummaster.org,2023-07-19,2019-06-17,6/3/2020,pending
863,251,807,React Certification,certifiedscrummaster.org,2023-07-06,2015-11-19,3/1/2016,pending
864,465,690,Graphic Design Certifications,powerbiexampractice.com,2023-05-13,2012-07-25,8/19/2012,Approved
865,483,755,React Developer Nanodegree,snowprocorecertification.net,2024-02-01,2015-09-14,1/13/2016,Not Approved
866,310,252,Certified Python Developer,oraclejavaprofessional.com,2023-08-16,2022-12-08,6/4/2023,pending
867,342,290,SnowPro Core Certification,oraclejavaprofessional.com,2023-09-16,2018-07-09,4/28/2019,Not Approved
868,887,227,Certified ScrumMaster (CSM),sqldeveloper-certification.org,2023-08-28,2014-09-01,11/14/2014,Approved
869,310,124,Java Certification (offered by Oracle),certifiedpythondeveloper.org,2023-07-19,2023-01-27,12/5/2023,Not Approved
870,130,226,PHP Certification,professionalpresentationskills.org,2023-11-22,2011-09-19,5/9/2012,Approved
871,299,763,Java Certification (offered by Oracle),zendphpecertifiedengineer.org,2023-06-27,2013-03-18,7/17/2013,Approved
872,802,200,Presentation Design Certification,certifiedpythondeveloper.org,2023-10-27,2019-04-15,5/11/2019,pending
873,73,715,React Certification,toastmastersinternationalcertifications.com,2023-05-19,2022-09-27,1/4/2023,Approved
874,746,98,PHP Certification,snowprocorecertification.net,2024-01-31,2011-08-14,9/25/2011,Approved
875,575,561,Certified ScrumMaster (CSM),oraclejavaprofessional.com,2023-08-08,2013-01-28,5/11/2013,Not Approved
876,491,745,React Developer Nanodegree,phpcertification.net,2023-11-11,2015-01-25,9/10/2015,Not Approved
877,423,92,Snowflake Certified SnowPro,microsoftdataanalystassociate.net,2023-06-01,2013-04-30,4/12/2014,pending
878,110,82,Python Institute Certifications,phpcertification.net,2023-08-17,2015-10-08,5/11/2016,Approved
879,780,881,Java SE Programmer,oraclejavaprofessional.com,2024-03-26,2016-11-22,3/17/2017,pending
880,89,630,Certified Python Developer,powerbiexampractice.com,2024-01-02,2016-07-21,5/17/2017,Not Approved
881,223,877,Analyzing and Visualizing Data with Microsoft Power BI,toastmastersinternationalcertifications.com,2023-08-05,2018-07-24,3/24/2019,Not Approved
882,544,322,Python Institute Certifications,phpcertification.net,2023-06-29,2020-03-21,6/27/2020,Not Approved
883,155,529,React Developer Nanodegree,reactcertification.org,2023-09-06,2023-07-26,5/22/2024,Not Approved
884,54,412,Snowflake Certified SnowPro,oraclejavacertification.org,2023-10-07,2015-09-25,4/24/2016,Approved
885,106,164,Certified Python Developer,phpcertification.net,2024-04-07,2022-09-28,8/1/2023,Not Approved
886,774,717,Toastmasters International Certifications Professional Presentation Skills,zendphpecertifiedengineer.org,2023-06-25,2016-04-24,1/21/2017,pending
887,972,871,PHP Certification,phpcertification.net,2023-09-09,2012-09-07,6/25/2013,Not Approved
888,199,301,Snowflake Certified SnowPro,graphicdesigncertifications.net,2024-03-03,2022-07-28,6/24/2023,Not Approved
889,258,641,Azure Data Engineer Associate,oraclejavaprofessional.com,2024-01-16,2014-08-04,6/18/2015,Not Approved
890,257,147,Oracle Certified Professional,powerbiexampractice.com,2023-05-08,2015-05-17,8/28/2015,Approved
891,463,756,Java SE Programmer,powerbiexampractice.com,2023-10-04,2014-12-24,5/24/2015,Approved
892,613,20,Java SE Programmer,sqldeveloper-certification.org,2023-08-02,2024-01-24,8/18/2024,Approved
893,948,861,Java Certification (offered by Oracle),oraclejavacertification.org,2023-10-23,2014-12-26,2/11/2015,Approved
894,566,963,Graphic Design Certifications,zendphpecertifiedengineer.org,2023-05-05,2019-11-22,12/28/2019,Not Approved
895,132,562,Toastmasters International Certifications Professional Presentation Skills,oraclejavaprofessional.com,2023-11-24,2018-03-08,10/22/2018,pending
896,545,185,Certified ScrumMaster (CSM),microsoftdataanalystassociate.net,2023-10-05,2017-08-12,9/18/2017,Approved
897,611,941,Analyzing and Visualizing Data with Microsoft Power BI,zendphpecertifiedengineer.org,2023-09-11,2013-04-10,12/28/2013,Not Approved
898,961,151,Python Institute Certifications,snowflakecertifiedsnowpro.com,2023-08-26,2013-03-26,11/19/2013,pending
899,998,923,SQL Developer Certification,microsoftdataanalystassociate.net,2023-09-27,2024-01-25,8/16/2024,pending
900,230,160,Python Institute Certifications,graphicdesigncertifications.net,2023-07-23,2018-08-12,1/18/2019,pending
901,94,401,Azure Data Engineer Associate,oraclejavaprofessional.com,2023-08-09,2011-07-26,12/20/2011,Not Approved
902,854,784,Azure Data Engineer Associate,snowflakecertifiedsnowpro.com,2024-01-09,2011-11-22,8/5/2012,Not Approved
903,327,137,SQL Developer Certification,reactcertification.org,2023-06-11,2012-01-30,1/27/2013,Approved
904,912,4,Analyzing and Visualizing Data with Microsoft Power BI,reactcertification.org,2023-09-27,2021-06-15,9/20/2021,Approved
905,222,343,Java SE Programmer,oraclejavaprofessional.com,2023-06-07,2016-10-31,12/30/2016,Not Approved
906,105,369,React Developer Nanodegree,certifiedscrummaster.org,2023-09-24,2023-05-19,6/30/2023,Not Approved
907,364,595,Toastmasters International Certifications Professional Presentation Skills,oraclejavacertification.org,2023-05-19,2013-05-04,11/23/2013,Not Approved
908,71,246,SnowPro Core Certification,reactcertification.org,2023-09-17,2023-12-27,2/28/2024,Not Approved
909,752,130,Project Management Professional (PMP) Certification,powerbiexampractice.com,2023-10-13,2022-11-18,5/17/2023,pending
910,738,68,Presentation Design Certification,professionalpresentationskills.org,2023-07-17,2018-12-31,9/27/2019,Approved
911,208,836,Certified ScrumMaster (CSM),graphicdesigncertifications.net,2023-10-05,2013-05-04,2/3/2014,Approved
912,903,189,Toastmasters International Certifications Professional Presentation Skills,presentationdesigncertification.org,2023-08-23,2012-03-12,10/31/2012,Approved
913,603,868,SQL Developer Certification,certifiedpythondeveloper.org,2023-10-13,2017-06-29,5/8/2018,Approved
914,632,872,Presentation Design Certification,microsoftdataanalystassociate.net,2023-10-05,2017-09-14,9/27/2017,Not Approved
915,146,735,SnowPro Core Certification,toastmastersinternationalcertifications.com,2023-08-02,2012-01-10,8/11/2012,pending
916,718,799,React Developer Nanodegree,oraclejavacertification.org,2024-01-18,2012-12-03,1/17/2013,pending
917,67,339,SnowPro Core Certification,sqldeveloper-certification.org,2024-03-31,2013-05-28,2/15/2014,Not Approved
918,125,103,Certified ScrumMaster (CSM),reactdevelopernanodegree.com,2024-02-27,2018-12-30,2/9/2019,Not Approved
919,477,102,Java SE Programmer,phpcertification.net,2023-04-08,2015-12-28,3/13/2016,pending
920,940,927,Certified Python Developer,pmpprofessionalcertification.net,2024-01-11,2012-09-03,4/9/2013,Approved
921,653,31,React Developer Nanodegree,oraclejavacertification.org,2023-10-27,2024-01-20,3/31/2024,Approved
922,205,378,SQL Developer Certification,phpcertification.net,2023-07-04,2012-10-11,8/28/2013,pending
923,651,799,SnowPro Core Certification,oraclejavaprofessional.com,2023-11-10,2013-11-26,4/25/2014,Approved
924,697,305,PHP Certification,reactdevelopernanodegree.com,2023-08-14,2018-12-25,10/21/2019,Approved
925,532,920,Azure Data Engineer Associate,pythoninstitutecertifications.com,2023-06-10,2019-09-06,5/27/2020,Not Approved
926,826,908,PHP Certification,sqldeveloper-certification.org,2023-10-07,2013-01-31,11/29/2013,pending
927,508,470,Analyzing and Visualizing Data with Microsoft Power BI,professionalpresentationskills.org,2023-12-31,2018-07-14,9/3/2018,Not Approved
928,148,358,Microsoft Certified: Data Analyst Associate,certifiedpythondeveloper.org,2023-09-17,2014-07-30,9/13/2014,pending
929,749,565,React Developer Nanodegree,sqldeveloper-certification.org,2023-10-25,2012-05-20,10/15/2012,Not Approved
930,185,192,Toastmasters International Certifications Professional Presentation Skills,microsoftdataanalystassociate.net,2023-12-02,2015-01-01,2/21/2015,Approved
931,860,838,Toastmasters International Certifications Professional Presentation Skills,snowprocorecertification.net,2023-07-30,2010-09-08,4/8/2011,pending
932,306,494,Toastmasters International Certifications Professional Presentation Skills,reactdevelopernanodegree.com,2023-04-08,2020-01-30,5/25/2020,Approved
933,260,70,SnowPro Core Certification,snowprocorecertification.net,2024-02-06,2020-02-29,10/2/2020,Not Approved
934,395,592,Certified Python Developer,snowflakecertifiedsnowpro.com,2023-12-06,2022-02-23,5/11/2022,pending
935,37,966,Project Management Professional (PMP) Certification,oraclejavaprofessional.com,2024-03-14,2012-11-25,10/30/2013,pending
936,969,752,Project Management Professional (PMP) Certification,zendphpecertifiedengineer.org,2024-01-04,2017-04-05,12/3/2017,Approved
937,413,563,Java SE Programmer,oraclejavacertification.org,2024-03-12,2015-11-27,8/8/2016,pending
938,409,314,Zend Certified PHP Engineer,reactcertification.org,2023-06-19,2011-01-14,3/2/2011,pending
939,209,176,SQL Developer Certification,sqldeveloper-certification.org,2023-07-06,2017-05-29,6/24/2017,Approved
940,794,280,Certified ScrumMaster (CSM),certifiedscrummaster.org,2023-10-16,2015-03-10,6/8/2015,Approved
941,245,896,React Developer Nanodegree,presentationdesigncertification.org,2023-04-23,2014-06-18,11/21/2014,Approved
942,386,833,Zend Certified PHP Engineer,phpcertification.net,2023-07-27,2020-02-26,9/26/2020,pending
943,686,329,Certified Python Developer,pythoninstitutecertifications.com,2024-02-23,2014-09-05,2/23/2015,Not Approved
944,583,631,Azure Data Engineer Associate,phpcertification.net,2023-08-18,2015-05-09,3/11/2016,Approved
945,707,596,Certified Python Developer,snowprocorecertification.net,2023-09-03,2019-01-02,4/10/2019,pending
946,862,920,Oracle Certified Professional,certifiedscrummaster.org,2023-08-19,2011-09-20,4/26/2012,pending
947,809,120,React Developer Nanodegree,graphicdesigncertifications.net,2023-06-28,2020-11-21,8/12/2021,Not Approved
948,937,418,Java SE Programmer,graphicdesigncertifications.net,2024-01-30,2023-02-06,4/29/2023,pending
949,923,927,Java SE Programmer,powerbiexampractice.com,2023-12-16,2018-10-11,5/12/2019,Not Approved
950,459,500,SnowPro Core Certification,oraclejavaprofessional.com,2023-05-05,2015-09-15,12/24/2015,pending
951,311,400,Microsoft Certified: Data Analyst Associate,graphicdesigncertifications.net,2023-04-24,2023-11-06,4/1/2024,Not Approved
952,482,223,Graphic Design Certifications,zendphpecertifiedengineer.org,2024-03-30,2019-12-05,12/10/2019,Approved
953,445,838,SQL Developer Certification,pythoninstitutecertifications.com,2023-08-08,2024-04-03,1/12/2025,Approved
954,877,145,Python Institute Certifications,graphicdesigncertifications.net,2023-04-20,2020-07-09,10/15/2020,pending
955,429,841,PHP Certification,microsoftdataanalystassociate.net,2023-09-23,2022-11-21,1/5/2023,Approved
956,510,95,Presentation Design Certification,reactcertification.org,2023-11-19,2017-01-04,8/31/2017,Approved
957,592,953,Java SE Programmer,sqldeveloper-certification.org,2024-02-12,2017-09-17,2/4/2018,Approved
958,387,916,Analyzing and Visualizing Data with Microsoft Power BI,graphicdesigncertifications.net,2023-11-04,2015-03-11,4/24/2015,Approved
959,746,727,PHP Certification,zendphpecertifiedengineer.org,2023-11-09,2015-10-13,8/23/2016,pending
960,958,166,Zend Certified PHP Engineer,snowprocorecertification.net,2024-03-31,2012-05-30,11/18/2012,pending
961,515,834,PHP Certification,presentationdesigncertification.org,2023-05-28,2019-10-30,10/31/2019,pending
962,741,74,React Developer Nanodegree,phpcertification.net,2023-06-22,2017-08-10,3/25/2018,Approved
963,843,250,Analyzing and Visualizing Data with Microsoft Power BI,snowprocorecertification.net,2023-11-20,2018-10-25,5/17/2019,Not Approved
964,103,86,Java SE Programmer,snowflakecertifiedsnowpro.com,2024-04-01,2020-06-20,11/26/2020,Not Approved
965,945,278,SnowPro Core Certification,reactdevelopernanodegree.com,2023-08-13,2018-10-20,4/7/2019,pending
966,447,589,Graphic Design Certifications,certifiedscrummaster.org,2023-05-29,2017-12-08,11/4/2018,Not Approved
967,294,9,Zend Certified PHP Engineer,reactdevelopernanodegree.com,2024-04-04,2022-01-02,10/26/2022,Not Approved
968,835,542,Project Management Professional (PMP) Certification,microsoftdataanalystassociate.net,2023-08-25,2017-08-21,6/30/2018,Approved
969,704,747,Graphic Design Certifications,phpcertification.net,2023-07-21,2011-10-20,4/2/2012,Approved
970,587,133,Azure Data Engineer Associate,powerbiexampractice.com,2023-12-24,2021-08-28,4/4/2022,Approved
971,466,717,Python Institute Certifications,reactdevelopernanodegree.com,2024-03-01,2021-09-10,7/17/2022,pending
972,872,240,React Certification,zendphpecertifiedengineer.org,2023-05-13,2023-06-07,7/15/2023,Not Approved
973,320,772,SnowPro Core Certification,sqldeveloper-certification.org,2024-01-27,2013-03-16,12/29/2013,Approved
974,62,746,Snowflake Certified SnowPro,microsoftdataanalystassociate.net,2023-12-31,2017-05-13,4/4/2018,pending
975,544,40,Toastmasters International Certifications Professional Presentation Skills,sqldeveloper-certification.org,2023-05-15,2016-09-01,2/2/2017,pending
976,769,677,Analyzing and Visualizing Data with Microsoft Power BI,reactcertification.org,2023-05-25,2018-08-20,10/25/2018,Approved
977,753,401,Project Management Professional (PMP) Certification,presentationdesigncertification.org,2023-05-14,2023-12-04,8/13/2024,pending
978,666,645,Java SE Programmer,powerbiexampractice.com,2023-08-10,2017-12-16,4/11/2018,Not Approved
979,54,540,Certified Python Developer,snowflakecertifiedsnowpro.com,2023-07-29,2016-01-15,10/24/2016,pending
